state,county,last_sdx_code,frst_sdx_code,hh_size,treat,treat1overN,treatMoverN,confdr_hh_count,frac_confdr_count_men,confdr_hh_count_1861,confdr_hh_binary_1861,frac_confdr_count_men_1861,confdr_hh_MoverN,confdr_any_MoverN,frac_confdr_MoverN_men,children_size,sons_size,slaves_hh_count,realprop_head,realprop_hsum,confdr_hh_binary,battle_county
Alabama,BENTON,L0715,F035,8,0,0,0,1,1,0,0,0,0.5,0.5,0.5,0,0,0,0,0,1,0
Alabama,BENTON,L0083,F024,14,0,0.5,1,2,1,2,1,1,2,1,1,1,0,0,0,0,1,0
Alabama,BENTON,L0363,F024,9,0,0.333333333333333,1,1,1,1,1,1,1,1,1,0,0,6,0,0,1,0
Alabama,BENTON,L0165,F055,10,0,0,0,3,1,2,1,0.666666666666667,3,1,1,2,2,2,450,450,1,0
Alabama,BENTON,L1578,F183,12,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
Alabama,BENTON,L0686,F109,12,0,0,0,3,1,3,1,1,3,1,1,2,2,0,0,0,1,0
Alabama,BENTON,L1016,F602,8,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
Alabama,BENTON,L0679,F077,6,0,0,0,4,1,2,1,0.5,4,1,1,4,3,2,1100,1100,1,0
Alabama,BENTON,L0760,F780,6,0,0,0,3,1,1,1,0.333333333333333,3,1,1,2,2,0,0,0,1,0
Alabama,BENTON,L1304,F468,9,1,1,1,2,1,1,1,0.5,2,1,1,2,1,0,600,600,1,0
Alabama,BENTON,L0389,F448,8,0,0,0,4,1,1,1,0.25,4,1,1,3,2,0,500,500,1,0
Alabama,BENTON,L0890,F024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,0,0
Alabama,BENTON,L1045,F538,5,0,0,0,2,1,0,0,0,2,1,1,2,0,0,0,0,1,0
Alabama,BENTON,L1574,F561,4,0,0,0,2,1,1,1,0.5,2,1,1,0,0,0,0,0,1,0
Alabama,BENTON,L0141,F858,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,400,400,0,0
Alabama,BENTON,L1157,F251,9,0,0,0,3,1,3,1,1,3,1,1,6,1,1,800,800,1,0
Alabama,BENTON,L0647,F612,9,0,0,0,7,1,5,1,0.714285714285714,7,1,1,3,3,0,0,0,1,0
Alabama,BENTON,L0403,F261,10,0,0,0,3,0.6,3,1,0.6,3,1,0.6,5,3,10,2000,2000,1,0
Alabama,BENTON,L0879,F595,9,1,1,1,2,0.4,0,0,0,0.396825396825397,0.365079365079365,0.0793650793650794,7,4,0,0,0,1,0
Alabama,BENTON,L1132,F799,14,0,0,0,9,1,6,1,0.666666666666667,9,1,1,10,6,0,0,0,1,0
Alabama,BENTON,L1429,F024,10,0,0,0,1,1,1,1,1,1,1,1,7,0,13,0,0,1,0
Alabama,BENTON,L0136,F103,8,0,0,0,3,1,1,1,0.333333333333333,3,1,1,5,2,0,0,0,1,0
Alabama,BENTON,L1206,F612,10,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1250,1250,0,0
Alabama,BENTON,L1264,F376,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
Alabama,BENTON,L1491,F024,9,0,0.333333333333333,0.333333333333333,5,1,4,1,0.8,5,1,1,5,3,16,0,0,1,0
Alabama,BENTON,L0680,F870,13,0,0,0,8,1,8,1,1,8,1,1,9,6,0,0,0,1,0
Alabama,BENTON,L0879,F091,12,0,0,0,2,0.4,0,0,0,1.28571428571429,1,0.257142857142857,7,3,0,0,0,1,0
Alabama,BENTON,L0187,F063,13,0,0,0,5,0.833333333333333,3,1,0.5,5,1,0.833333333333333,10,5,5,1600,1600,1,0
Alabama,BENTON,L0739,F604,10,0,0,0,4,0.8,3,1,0.6,4,1,0.8,5,1,0,0,0,1,0
Alabama,BENTON,L0045,F566,7,0,0,0,2,0.666666666666667,0,0,0,2,1,0.666666666666667,2,1,0,600,600,1,0
Alabama,BENTON,L0309,F468,10,1,1,1,4,1,1,1,0.25,3.5,1,0.875,4,1,0,550,550,1,0
Alabama,BENTON,L0102,F272,9,0,0,0,3,1,3,1,1,3,1,1,5,1,0,0,0,1,0
Alabama,BENTON,L0218,F100,14,0,0,0,10,1,5,1,0.5,10,1,1,10,7,0,500,500,1,0
Alabama,BENTON,L1372,F024,10,1,1,1,5,0.833333333333333,4,1,0.666666666666667,5,1,0.833333333333333,8,5,0,400,400,1,0
Alabama,BENTON,L0438,F604,8,1,1,1,1,0.333333333333333,0,0,0,0.0555555555555556,0.0555555555555556,0.0185185185185185,5,2,0,2000,2000,1,0
Alabama,BENTON,L0680,F602,10,0,0,0,6,1,4,1,0.666666666666667,5,1,0.833333333333333,7,5,0,0,0,1,0
Alabama,BENTON,L0225,F538,13,0,0,0,6,0.857142857142857,6,1,0.857142857142857,5.5,1,0.785714285714286,7,2,0,10000,10000,1,0
Alabama,BENTON,L1612,F202,7,0,0,0,4,1,3,1,0.75,4,1,1,3,3,0,0,0,1,0
Alabama,BENTON,L1037,F351,9,0,0,0,6,1,5,1,0.833333333333333,6,1,1,6,4,0,0,0,1,0
Alabama,BENTON,L1301,F468,5,0,0,0,3,1,3,1,1,2.5,1,0.833333333333333,0,0,4,0,0,1,0
Alabama,BENTON,L0242,F468,10,0,0,0,4,1,3,1,0.75,4,1,1,7,3,0,200,200,1,0
Alabama,BENTON,L1341,F561,9,1,1,1,4,1,2,1,0.5,4,1,1,2,0,4,1500,1500,1,0
Alabama,BENTON,L0586,F024,9,0,0.5,0.5,4,0.8,3,1,0.6,4,1,0.8,5,2,25,0,0,1,0
Alabama,BENTON,L1101,F024,11,0,0,0,5,1,4,1,0.8,5,1,1,9,4,0,250,250,1,0
Alabama,BENTON,L0707,F096,10,0,0,0,2,0.333333333333333,1,1,0.166666666666667,2,1,0.333333333333333,7,4,0,2000,2000,1,0
Alabama,BENTON,L0679,F271,4,0,0,0,3,1,3,1,1,3,1,1,1,1,2,400,400,1,0
Alabama,BENTON,L0015,F608,6,0,0,0,3,0.75,0,0,0,3,1,0.75,3,2,0,1050,1050,1,0
Alabama,BENTON,L1616,F463,6,0,0,0,2,0.5,0,0,0,1.33333333333333,1,0.333333333333333,2,1,7,4000,4000,1,0
Alabama,BENTON,L0181,F047,11,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0
Alabama,BENTON,L1105,F202,8,0,0.333333333333333,0.333333333333333,5,1,5,1,1,5,1,1,5,4,8,700,700,1,0
Alabama,BENTON,L0923,F340,8,0,0,0,5,1,5,1,1,5,1,1,5,4,5,3000,3000,1,0
Alabama,BENTON,L1599,F376,11,0,0.2,1,5,0.833333333333333,0,0,0,3,1,0.5,6,3,0,1000,1000,1,0
Alabama,BENTON,L1321,F230,8,0,0,0,4,1,2,1,0.5,4,1,1,5,3,0,0,0,1,0
Alabama,BENTON,L0900,F376,7,1,1,1,3,0.75,3,1,0.75,2,1,0.5,4,2,0,0,0,1,0
Alabama,BENTON,L0438,F047,9,0,0.1,0.9,4,0.666666666666667,0,0,0,1.17962962962963,1,0.196604938271605,6,4,0,0,0,1,0
Alabama,BENTON,L0267,F780,8,0,0,0,5,1,4,1,0.8,5,1,1,5,3,0,0,0,1,0
Alabama,BENTON,L0194,F024,7,0,0,0,3,1,2,1,0.666666666666667,2.25,1,0.75,5,2,0,0,0,1,0
Alabama,BENTON,L0438,F158,9,0,0,0,4,0.571428571428571,2,1,0.285714285714286,2.27407407407407,1,0.324867724867725,5,4,0,950,950,1,0
Alabama,BENTON,L1617,F463,9,0,0,0,5,1,5,1,1,4.66666666666667,1,0.933333333333333,5,2,11,1250,1750,1,0
Alabama,BIBB,L1599,F376,12,0,0.2,1,4,1,0,0,0,2.66666666666667,1,0.666666666666667,8,3,0,0,0,1,0
Alabama,BIBB,L1276,F362,11,1,1,1,3,1,3,1,1,3,1,1,6,1,0,200,200,1,0
Alabama,BIBB,L1531,F047,10,0,0,0,5,0.714285714285714,1,1,0.142857142857143,4,1,0.571428571428571,6,5,3,500,500,1,0
Alabama,BIBB,L0309,F047,11,1,1,1,2,0.333333333333333,0,0,0,0.476190476190476,0.428571428571428,0.0793650793650794,8,5,0,0,0,1,0
Alabama,BIBB,L0862,F609,10,0,0,0,5,0.714285714285714,2,1,0.285714285714286,5,1,0.714285714285714,7,5,0,0,0,1,0
Alabama,BIBB,L1377,F298,9,1,1,1,2,0.5,1,1,0.25,2,1,0.5,4,2,1,1200,1200,1,0
Alabama,BIBB,L0490,F472,9,0,0,0,5,1,3,1,0.6,5,1,1,5,2,0,300,300,1,0
Alabama,BIBB,L1218,F055,11,0,0,0,3,0.75,1,1,0.25,3,1,0.75,7,2,0,100,100,1,0
Alabama,BLOUNT,L0359,F468,8,0,0,0,4,1,0,0,0,4,1,1,3,1,0,500,500,1,0
Alabama,BLOUNT,L1573,F468,9,0,0,0,3,0.5,1,1,0.166666666666667,3,1,0.5,5,3,9,900,900,1,0
Alabama,BLOUNT,L1476,F024,12,0,0.2,1,5,0.714285714285714,1,1,0.142857142857143,5,1,0.714285714285714,9,6,0,0,0,1,0
Alabama,BLOUNT,L1562,F063,8,0,0,0,4,1,1,1,0.25,4,1,1,5,2,0,250,250,1,0
Alabama,BLOUNT,L0289,F777,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,BUTLER,L1574,F376,12,1,1,1,5,1,4,1,0.8,5,1,1,7,2,0,200,200,1,0
Alabama,BUTLER,L0741,F468,6,1,1,1,4,1,3,1,0.75,4,1,1,3,2,0,0,0,1,0
Alabama,BUTLER,L0689,F777,10,0,0,0,7,1,1,1,0.142857142857143,7,1,1,7,5,0,0,0,1,0
Alabama,BUTLER,L1039,F468,6,0,0,0,3,1,2,1,0.666666666666667,3,1,1,2,0,0,700,700,1,0
Alabama,BUTLER,L1599,F376,10,1,1,1,4,1,1,1,0.25,1.4,0.822222222222222,0.35,3,1,4,800,800,1,0
Alabama,BUTLER,L1484,F167,12,0,0,0,8,1,8,1,1,8,1,1,7,6,0,200,200,1,0
Alabama,BUTLER,L1342,F281,4,0,0,0,1,1,1,1,1,1,1,1,0,0,0,200,200,1,0
Alabama,BUTLER,L0333,F316,5,0,0,0,3,0.75,1,1,0.25,3,1,0.75,2,1,0,0,0,1,0
Alabama,BUTLER,L0306,F024,10,0,0.166666666666667,1,7,1,7,1,1,7,1,1,7,5,10,1000,1000,1,0
Alabama,BUTLER,L1572,F351,9,0,0,0,0,0,0,0,0,0,0,0,6,2,0,200,200,0,0
Alabama,BUTLER,L1101,F468,10,0,0.5,0.5,5,1,5,1,1,5,1,1,8,4,0,0,0,1,0
Alabama,BUTLER,L0809,F167,8,0,0,0,2,1,0,0,0,2,1,1,6,1,16,3000,3000,1,0
Alabama,CHAMBERS,L0309,F609,9,0,0,0,3,0.6,0,0,0,1.1,0.775,0.22,6,4,0,300,300,1,0
Alabama,CHAMBERS,L1252,F205,12,1,1,1,6,0.857142857142857,2,1,0.285714285714286,6,1,0.857142857142857,10,6,3,1100,1100,1,0
Alabama,CHAMBERS,L0856,F202,9,0,0,0,4,1,4,1,1,4,1,1,4,2,4,800,800,1,0
Alabama,CHAMBERS,L0031,F751,6,0,0,0,2,1,1,1,0.5,2,1,1,3,1,0,250,250,1,0
Alabama,CHAMBERS,L0686,F294,9,0,0,0,5,0.833333333333333,5,1,0.833333333333333,5,1,0.833333333333333,7,5,0,200,200,1,0
Alabama,CHAMBERS,L1382,F592,9,0,0,0,3,0.75,1,1,0.25,3,1,0.75,6,2,0,3000,3000,1,0
Alabama,CHAMBERS,L1058,F143,14,0,0,0,0,0,0,0,0,0,0,0,13,11,0,350,350,0,0
Alabama,CHAMBERS,L1035,F202,9,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
Alabama,CHAMBERS,L1233,F468,6,0,0,0,2,0.666666666666667,2,1,0.666666666666667,2,1,0.666666666666667,3,1,0,800,800,1,0
Alabama,CHAMBERS,L0031,F010,8,0,0,0,5,1,2,1,0.4,5,1,1,6,4,3,400,400,1,0
Alabama,CHAMBERS,L0941,F024,7,0,0,0,4,1,3,1,0.75,4,1,1,4,2,0,1600,1600,1,0
Alabama,CHAMBERS,L0438,F047,9,0,0.1,0.9,0,0,0,0,0,0,0,0,5,1,0,1500,1500,0,0
Alabama,CHAMBERS,L1303,F602,9,0,0,0,6,1,5,1,0.833333333333333,6,1,1,7,5,8,1500,1500,1,0
Alabama,CHAMBERS,L0083,F202,11,0,0,0,6,1,4,1,0.666666666666667,6,1,1,9,5,9.5,1000,1000,1,0
Alabama,CHAMBERS,L1522,F024,9,0,0,0,5,1,2,1,0.4,5,1,1,5,3,15,3000,3000,1,0
Alabama,CHAMBERS,L1059,F468,5,0,0.25,1,1,1,0,0,0,0.4,0.4,0.4,1,0,24.5,4500,4500,1,0
Alabama,CHAMBERS,L1349,F376,11,0,0.5,0.5,6,1,4,1,0.666666666666667,6,1,1,8,5,20,2000,2000,1,0
Alabama,CHAMBERS,L0512,F032,8,0,0,0,4,1,3,1,0.75,2.33333333333333,1,0.583333333333333,4,2,11,1800,1800,1,0
Alabama,CHAMBERS,L0829,F468,9,0,0,0,3,1,2,1,0.666666666666667,3,1,1,5,1,4,800,800,1,0
Alabama,CHAMBERS,L0309,F281,11,1,1,1,7,1,6,1,0.857142857142857,7,1,1,8,5,0,300,300,1,0
Alabama,CHAMBERS,L1258,F597,7,1,1,1,5,1,5,1,1,4,1,0.8,4,4,11,1900,1900,1,0
Alabama,CHAMBERS,L1240,F376,11,1,1,1,6,1,3,1,0.5,6,1,1,6,3,0,500,500,1,0
Alabama,CHAMBERS,L1228,F024,5,0,0,0,4,1,3,1,0.75,4,1,1,2,1,12,2500,2500,1,0
Alabama,CHAMBERS,L0047,F024,12,1,1,1,7,1,0,0,0,4.33333333333333,1,0.619047619047619,8,5,2,1900,1900,1,0
Alabama,CHAMBERS,L1267,F376,7,0,0.5,0.5,3,1,2,1,0.666666666666667,3,1,1,5,2,1,1975,1975,1,0
Alabama,CHAMBERS,L0816,F871,11,0,0,0,4,0.8,2,1,0.4,4,1,0.8,7,4,26,8000,8000,1,0
Alabama,CHAMBERS,L1508,F376,10,0,0.5,1,0,0,0,0,0,0,0,0,5,2,39,3000,3000,0,0
Alabama,CHAMBERS,L0175,F721,5,0,0,0,2,1,1,1,0.5,2,1,1,0,0,9,750,750,1,0
Alabama,CHAMBERS,L0331,F020,5,0,0,0,3,1,0,0,0,3,1,1,3,1,20,2000,2000,1,0
Alabama,CHAMBERS,L0088,F868,8,0,0,0,5,1,5,1,1,5,1,1,4,3,11,700,700,1,0
Alabama,CHAMBERS,L0169,F202,8,0,0,0,2,1,0,0,0,2,1,1,5,1,4,800,800,1,0
Alabama,CHAMBERS,L0022,F024,7,0,0.125,1,3,1,0,0,0,1.16666666666667,0.777777777777778,0.388888888888889,3,1,26,7000,7000,1,0
Alabama,CHAMBERS,L0047,F047,11,0,0,0,3,1,1,1,0.333333333333333,2.16666666666667,1,0.722222222222222,5,0,7,2480,2480,1,0
Alabama,CHAMBERS,L0093,F362,12,1,1,1,10,1,6,1,0.6,8.33333333333333,1,0.833333333333333,8,7,4,1600,1600,1,0
Alabama,CHAMBERS,L1476,F047,9,0,0,0,3,1,2,1,0.666666666666667,2.5,1,0.833333333333333,6,2,31,2800,2800,1,0
Alabama,CHAMBERS,L0762,F178,7,1,1,1,3,1,0,0,0,3,1,1,2,0,0,1200,1200,1,0
Alabama,CHAMBERS,L0017,F024,7,0,0,0,2,1,1,1,0.5,2,1,1,2,0,0,5000,5000,1,0
Alabama,CHAMBERS,L0680,F376,6,0,0.2,1,4,1,4,1,1,4,1,1,4,3,1,1000,1000,1,0
Alabama,CHAMBERS,L0825,F376,5,0,0.125,0.5,2,1,2,1,1,2,1,1,2,0,24,5390,5390,1,0
Alabama,CHAMBERS,L0676,F468,8,0,0,0,4,1,3,1,0.75,4,1,1,5,3,10,675,675,1,0
Alabama,CHAMBERS,L0986,F202,8,1,1,1,3,0.75,1,1,0.25,3,1,0.75,5,3,13,2000,2000,1,0
Alabama,CHAMBERS,L1616,F202,7,0,0,0,1,0.5,1,1,0.5,0.25,0.25,0.125,0,0,13,5120,5120,1,0
Alabama,CHAMBERS,L0347,F024,7,1,1,1,5,1,3,1,0.6,5,1,1,4,4,20,3800,3800,1,0
Alabama,CHAMBERS,L1438,F376,12,0,0,0,9,1,3,1,0.333333333333333,8,1,0.888888888888889,6,5,17,5250,5250,1,0
Alabama,CHAMBERS,L0073,F063,10,0,0,0,4,0.8,1,1,0.2,4,1,0.8,6,3,6,2940,2940,1,0
Alabama,CHAMBERS,L0093,F024,11,0,0.5,1,5,1,5,1,1,5,1,1,8,3,6,5200,5200,1,0
Alabama,CHAMBERS,L0080,F202,5,1,1,1,3,1,3,1,1,3,1,1,3,2,12,1200,1200,1,0
Alabama,CHAMBERS,L0492,F202,15,0,0.5,0.5,5,1,2,1,0.4,5,1,1,9,1,25,6300,6300,1,0
Alabama,CHAMBERS,L1276,F561,7,0,0,0,3,1,2,1,0.666666666666667,2.66666666666667,1,0.888888888888889,3,1,11,1500,1500,1,0
Alabama,CHAMBERS,L0762,F161,10,0,0,0,5,1,3,1,0.6,5,1,1,7,3,4,0,0,1,0
Alabama,CHAMBERS,L0363,F202,13,1,1,1,4,1,3,1,0.75,4,1,1,6,2,0,3100,3100,1,0
Alabama,CHAMBERS,L0433,F571,6,0,0,0,2,1,0,0,0,2,1,1,2,0,15,1280,1280,1,0
Alabama,CHAMBERS,L1142,F620,11,1,1,1,2,0.333333333333333,0,0,0,0.45,0.4,0.075,7,3,10.5,1040,1040,1,0
Alabama,CHAMBERS,L1575,F764,7,0,0,0,2,0.666666666666667,1,1,0.333333333333333,2,1,0.666666666666667,3,1,0,4000,4000,1,0
Alabama,CHAMBERS,L0701,F468,10,0,0,0,6,1,5,1,0.833333333333333,6,1,1,4,3,2,2850,2850,1,0
Alabama,CHAMBERS,L1533,F468,8,0,0,0,5,0.833333333333333,2,1,0.333333333333333,5,1,0.833333333333333,2,1,5,0,0,1,0
Alabama,CHAMBERS,L0291,F376,12,0,0,0,3,0.6,2,1,0.4,2.6,1,0.52,7,3,26.3333333333333,19200,19200,1,0
Alabama,CHAMBERS,L0886,F024,14,0,0.0909090909090909,1,8,1,4,1,0.5,8,1,1,9,5,2,4660,4660,1,0
Alabama,CHAMBERS,L0194,F421,12,0,0,0,5,1,3,1,0.6,5,1,1,8,4,13,1440,1440,1,0
Alabama,CHAMBERS,L0918,F024,6,0,0.142857142857143,0.571428571428571,2,1,2,1,1,2,1,1,2,0,2,525,525,1,0
Alabama,CHAMBERS,L1505,F024,4,1,1,1,2,1,2,1,1,2,1,1,0,0,0,140,140,1,0
Alabama,CHAMBERS,L1155,F468,10,1,1,1,5,0.833333333333333,4,1,0.666666666666667,5,1,0.833333333333333,7,4,22,1160,1160,1,0
Alabama,CHAMBERS,L1100,F161,10,0,0,0,6,1,3,1,0.5,6,1,1,0,0,7,1600,1600,1,0
Alabama,CHAMBERS,L1032,F024,8,0,0.333333333333333,0.666666666666667,4,1,3,1,0.75,4,1,1,6,3,1,4000,4000,1,0
Alabama,CHAMBERS,L0512,F024,9,0,0.166666666666667,1,5,1,3,1,0.6,4.66666666666667,1,0.933333333333333,5,2,0,1000,1000,1,0
Alabama,CHAMBERS,L0836,F169,10,0,0,0,4,0.571428571428571,1,1,0.142857142857143,4,1,0.571428571428571,8,6,0,2000,2000,1,0
Alabama,CHAMBERS,L1105,F468,6,0,0.166666666666667,0.833333333333333,3,1,2,1,0.666666666666667,3,1,1,3,2,36,5000,5000,1,0
Alabama,CHAMBERS,L1536,F602,16,0,0,0,5,1,4,1,0.8,4.33333333333333,1,0.866666666666667,12,4,36,6918,6918,1,0
Alabama,CHAMBERS,L0892,F148,7,0,0,0,5,1,4,1,0.8,5,1,1,3,3,0,500,500,1,0
Alabama,CHAMBERS,L0754,F024,8,0,0,0,3,1,3,1,1,3,1,1,3,1,8,2380,2380,1,0
Alabama,CHAMBERS,L1442,F250,10,0,0,0,6,1,2,1,0.333333333333333,6,1,1,6,4,3,1000,1000,1,0
Alabama,CHAMBERS,L1396,F250,6,0,0,0,4,1,0,0,0,4,1,1,3,2,0,0,0,1,0
Alabama,CHAMBERS,L1054,F281,5,0,0,0,1,0.5,0,0,0,1,1,0.5,1,0,0,1200,1200,1,0
Alabama,CHAMBERS,L0988,F143,10,0,0,0,6,1,6,1,1,6,1,1,7,5,8,2700,2700,1,0
Alabama,CHAMBERS,L1449,F055,4,0,0.5,1,2,1,2,1,1,2,1,1,0,0,0,550,550,1,0
Alabama,CHAMBERS,L0484,F468,12,0,0.5,0.5,8,1,1,1,0.125,8,1,1,8,7,0,0,0,1,0
Alabama,CHAMBERS,L0883,F376,7,0,0,0,3,1,2,1,0.666666666666667,3,1,1,4,2,0,800,800,1,0
Alabama,CHAMBERS,L0083,F561,8,1,1,1,4,1,3,1,0.75,4,1,1,6,3,0,80,80,1,0
Alabama,CHAMBERS,L1096,F196,7,0,0,0,4,0.8,1,1,0.2,3,1,0.6,4,3,0,400,400,1,0
Alabama,CHAMBERS,L1306,F024,9,0,0.5,1,6,1,4,1,0.666666666666667,6,1,1,4,3,3,300,300,1,0
Alabama,CHAMBERS,L0244,F376,9,0,0,0,4,1,4,1,1,4,1,1,7,3,2,500,500,1,0
Alabama,CHAMBERS,L0164,F063,11,0,0,0,6,1,4,1,0.666666666666667,5,1,0.833333333333333,6,3,0,600,600,1,0
Alabama,CHAMBERS,L0808,F602,10,0,0,0,6,1,5,1,0.833333333333333,6,1,1,5,3,6.5,1000,1000,1,0
Alabama,CHAMBERS,L0053,F071,10,0,0,0,5,1,5,1,1,5,1,1,6,3,0,3500,3500,1,0
Alabama,CHAMBERS,L0856,F024,7,0,0.166666666666667,0.333333333333333,2,1,2,1,1,2,1,1,1,1,3,400,400,1,0
Alabama,CHAMBERS,L1325,F340,9,0,0,0,3,0.5,0,0,0,1.66666666666667,1,0.277777777777778,6,4,0,800,800,1,0
Alabama,CHAMBERS,L0107,F239,9,0,0,0,2,0.666666666666667,1,1,0.333333333333333,2,1,0.666666666666667,3,1,23,300,300,1,0
Alabama,CHAMBERS,L1063,F228,9,0,0,0,4,1,0,0,0,2.5,0.981481481481481,0.625,6,3,8,1000,1000,1,0
Alabama,CHAMBERS,L0933,F648,10,0,0,0,6,1,4,1,0.666666666666667,5,1,0.833333333333333,6,3,0,300,300,1,0
Alabama,CHAMBERS,L0093,F572,5,0,0,0,2,1,1,1,0.5,1.5,1,0.75,2,0,0,600,600,1,0
Alabama,CHAMBERS,L1040,F055,5,0,0,0,1,1,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0,0,80,80,1,0
Alabama,CHAMBERS,L1383,F024,11,0,0,0,5,1,1,1,0.2,3.83333333333333,1,0.766666666666667,7,4,0,2500,2500,1,0
Alabama,CHAMBERS,L0432,F024,3,0,0.5,0.5,1,1,1,1,1,1,1,1,0,0,0,150,150,1,0
Alabama,CHAMBERS,L0272,F012,11,0,0,0,6,1,1,1,0.166666666666667,5,1,0.833333333333333,3,2,0,600,600,1,0
Alabama,CHAMBERS,L0309,F405,8,0,0,0,3,0.6,0,0,0,1.6,1,0.32,4,4,0,300,300,1,0
Alabama,CHAMBERS,L1363,F281,10,0,0,0,2,0.666666666666667,0,0,0,1,0.75,0.333333333333333,6,2,0,800,800,1,0
Alabama,CHAMBERS,L0667,F183,9,0,0,0,3,0.75,2,1,0.5,3,1,0.75,6,2,0,0,0,1,0
Alabama,CHAMBERS,L0194,F635,11,0,0,0,8,1,4,1,0.5,8,1,1,8,7,3,900,900,1,0
Alabama,CHAMBERS,L1502,F024,6,0,0,0,1,1,0,0,0,1,1,1,3,0,0,0,0,1,0
Alabama,CHAMBERS,L0132,F561,10,0,0.5,0.5,2,1,2,1,1,2,1,1,7,1,10,650,650,1,0
Alabama,CHAMBERS,L0219,F202,8,0,0,0,3,1,1,1,0.333333333333333,3,1,1,5,1,0,300,300,1,0
Alabama,CHAMBERS,L0805,F351,7,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1000,1000,0,0
Alabama,CHAMBERS,L0391,F815,6,0,0,0,1,1,0,0,0,1,1,1,2,0,0,500,500,1,0
Alabama,CHAMBERS,L0691,F282,7,0,0,0,5,1,2,1,0.4,4.33333333333333,1,0.866666666666667,4,3,0,200,200,1,0
Alabama,CHAMBERS,L1439,F047,10,0,0,0,3,0.75,1,1,0.25,3,1,0.75,6,2,0,400,400,1,0
Alabama,CHAMBERS,L0066,F446,9,0,0,0,1,0.5,0,0,0,1,1,0.5,4,1,0,0,0,1,0
Alabama,CHAMBERS,L0125,F550,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,300,300,0,0
Alabama,CHAMBERS,L1245,F468,13,0,0.125,1,1,0.125,0,0,0,1,1,0.125,10,7,6,800,800,1,0
Alabama,CHAMBERS,L1252,F364,10,0,0,0,6,1,3,1,0.5,5.5,1,0.916666666666667,7,5,0,1000,1000,1,0
Alabama,CHAMBERS,L1605,F376,4,0,0,0,3,1,0,0,0,2,1,0.666666666666667,2,2,0,5500,5500,1,0
Alabama,CHAMBERS,L1612,F024,6,0,0.5,1,3,0.75,3,1,0.75,3,1,0.75,2,2,0,250,250,1,0
Alabama,CHAMBERS,L1226,F550,10,0,0,0,0,0,0,0,0,0,0,0,7,4,0,500,500,0,0
Alabama,CHAMBERS,L0589,F092,8,0,0,0,4,1,2,1,0.5,4,1,1,3,1,0,450,450,1,0
Alabama,CHAMBERS,L0985,F538,13,0,0,0,7,0.875,2,1,0.25,7,1,0.875,9,5,0,3000,3000,1,0
Alabama,CHAMBERS,L0769,F202,6,0,0,0,1,0.333333333333333,0,0,0,1,1,0.333333333333333,0,0,0,0,0,1,0
Alabama,CHAMBERS,L0892,F376,9,0,0,0,4,1,4,1,1,4,1,1,6,3,1,0,0,1,0
Alabama,CHAMBERS,L0205,F468,9,0,0,0,5,1,2,1,0.4,5,1,1,4,3,0,400,400,1,0
Alabama,CHAMBERS,L0509,F202,4,0,0.333333333333333,1,1,0.5,1,1,0.5,1,1,0.5,1,1,1,400,400,1,0
Alabama,CHAMBERS,L0806,F831,6,1,1,1,4,1,3,1,0.75,4,1,1,3,2,0,1000,1000,1,0
Alabama,CHAMBERS,L0480,F468,9,0,0,0,5,0.833333333333333,1,1,0.166666666666667,4,1,0.666666666666667,6,4,0,500,500,1,0
Alabama,CHAMBERS,L1128,F837,8,0,0,0,2,0.666666666666667,2,1,0.666666666666667,2,1,0.666666666666667,4,2,0,1200,1200,1,0
Alabama,CHAMBERS,L1349,F468,8,1,1,1,6,0.857142857142857,2,1,0.285714285714286,4.33333333333333,1,0.619047619047619,0,0,0,1000,1000,1,0
Alabama,CHAMBERS,L0906,F824,8,1,1,1,4,0.8,0,0,0,4,1,0.8,5,3,0,700,700,1,0
Alabama,CHAMBERS,L1254,F525,9,0,0,0,5,1,2,1,0.4,5,1,1,7,4,0,0,0,1,0
Alabama,CHAMBERS,L1175,F148,13,0,0,0,10,1,10,1,1,10,1,1,10,9,3,1000,1000,1,0
Alabama,CHAMBERS,L0509,F447,7,0,0,0,3,1,0,0,0,1.5,1,0.5,4,2,0,1600,1600,1,0
Alabama,CHAMBERS,L0752,F468,8,0,0,0,4,0.666666666666667,0,0,0,4,1,0.666666666666667,5,4,0,400,400,1,0
Alabama,CHAMBERS,L0892,F351,10,0,0.5,0.5,4,0.8,3,1,0.6,3,1,0.6,4,3,0,2000,2000,1,0
Alabama,CHAMBERS,L1211,F024,8,1,1,1,4,1,3,1,0.75,3.5,1,0.875,5,2,0,500,500,1,0
